Date,Startup Name,SubVertical,City,Amount,is_funded,Year,Month,Industry Vertical Cleaned,InvestmentType_Cleaned,Investors_Cleaned
2015-09-15,Room on Call,Unknown,noida,300000.0,1,2015,9,e-commerce,Seed,Payal Syal
2015-09-15,FYNE,Unknown,bengaluru,,0,2015,9,e-commerce,Seed,Sandeep Dama & Others
2015-09-16,ChaiPoint,Unknown,bengaluru,10000000.0,1,2015,9,food & beverage,Private Equity,Eight Roads Ventures
2015-09-16,WedmeGood.com,Unknown,gurgaon,410000.0,1,2015,9,technology,Seed,Indian Angel Network
2015-09-16,XSTOK,Unknown,mumbai,450000.0,1,2015,9,e-commerce,Seed,Oliphans Capital
2015-09-17,UniLog,Unknown,bengaluru,,0,2015,9,technology,Private Equity,Kalaari Capital
2015-09-17,Paintcollar,Unknown,mumbai,,0,2015,9,e-commerce,Seed,Applyifi
2015-09-17,YepMe,Unknown,gurgaon,75000000.0,1,2015,9,others,Private Equity,"Khazanah Nasional Berhad, Helion Venture Partners"
2015-09-17,Bueno,Unknown,gurgaon,600000.0,1,2015,9,food & beverage,Seed,High Networth Individuals (No Details)
2015-09-18,Plabro,Unknown,delhi,350000.0,1,2015,9,technology,Seed,"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh"
2015-09-18,CureJoy,Unknown,bengaluru,1150000.0,1,2015,9,healthcare,Private Equity,"Accel Partners, Subrata Mitra, Larry Braitman, Venk Krishna"
2015-09-18,Briston Technomach,Unknown,delhi,150000.0,1,2015,9,technology,Seed,Undisclosed
2015-09-18,LabStreet,Unknown,gurgaon,150000.0,1,2015,9,technology,Seed,Multiple Investors
2015-09-19,DailyNinja,Unknown,bengaluru,,0,2015,9,technology,Seed,"Aprameya Radhakrishna, Naman Sarawagi, Afsal Salu,"
2015-09-21,Portea Medical,Unknown,bengaluru,37500000.0,1,2015,9,consumer services,Private Equity,"Accel Partners, International Finance Corporation (Ifc), Qualcomm Ventures, Ventureast"
2015-09-21,Neotrade Analytics,Unknown,bengaluru,235000.0,1,2015,9,technology,Seed,Rainmatter
2015-09-21,DishCo,Unknown,mumbai,,0,2015,9,food & beverage,Seed,"Anand Mahindra, Uday Punj, Ashish Hemrajani, Sanjeev Mehra"
2015-09-21,LafaLafa,Unknown,mumbai,125000.0,1,2015,9,others,Seed,500 Startups
2015-09-21,ConnectAbank,Unknown,mumbai,,0,2015,9,technology,Seed,Prakhar Bumb
2015-09-22,VillFarm,Unknown,bengaluru,,0,2015,9,others,Seed,"Unitus Seed Fund, Rianta Capital, R Ramaraj, Sunil Edwards"
2015-09-22,Bestdealfinance,Unknown,mumbai,3000000.0,1,2015,9,consumer services,Private Equity,"Kalaari Capital, Yournest Angel Fund"
2015-09-22,GameXS.in,Unknown,delhi,,0,2015,9,e-commerce,Seed,Lead Angels
2015-09-22,The Man Company,Unknown,delhi,,0,2015,9,media & entertainment,Seed,"Karan Bajwa, Amanpreet Bajaj, Manish Vij"
2015-09-22,Virtual Logic,Unknown,bengaluru,800000.0,1,2015,9,others,Private Equity,Swarnim Multiventures
2015-09-22,Furdo,Unknown,bengaluru,400000.0,1,2015,9,technology,Seed,Bhavdeep Reddy
2015-09-22,LogiNext,Unknown,mumbai,10000000.0,1,2015,9,logistics,Private Equity,Paytm
2015-09-22,Korra,Unknown,delhi,300000.0,1,2015,9,others,Seed,Asha Jadeja Motwani & Others
2015-09-23,Credihealth,Unknown,gurgaon,,0,2015,9,healthcare,Seed,Rajat Malhotra
2015-09-23,Amigobulls,Unknown,bengaluru,,0,2015,9,others,Seed,"Sharad Sharma, Vijay Anand, Mohandas Pai. Pallav Nadhani, Singapore Angels Network & Others"
2015-09-23,SilverPush,Unknown,gurgaon / sfo,1200000.0,1,2015,9,technology,Private Equity,M&S Partners
2015-09-23,Juggernaut,Unknown,delhi,2250000.0,1,2015,9,technology,Private Equity,"William Bissell, Neeraj Aggarwal, Nandan Nilekani"
2015-09-23,InnerChef,Unknown,delhi,1750000.0,1,2015,9,food & beverage,Private Equity,"Phanindra Sama, Anupam Mittal, Vijay Shekhar Sharma, Vishal Gondal, Sateesh Andara & Others"
2015-09-24,Quintype,Unknown,bengaluru,3300000.0,1,2015,9,technology,Private Equity,Raghav Bahl
2015-09-24,Capabiliti,Unknown,noida,400000.0,1,2015,9,technology,Seed,"500 Startups, Smile Multimedia, Kunal Bahl, Rohit Bansal, Girish Matrubootham"
2015-09-24,Fourth Partner Energy,Unknown,hyderabad,2000000.0,1,2015,9,others,Private Equity,"Infuse Ventures, The Chennai Angels"
2015-09-24,Licious,Unknown,bengaluru,1000000.0,1,2015,9,technology,Seed,"Kanwaljit Singh, Tv Mohandas Pai"
2015-09-25,TravelKhana,Unknown,delhi,,0,2015,9,technology,Seed,Astarc Ventures & Others
2015-09-28,Quickli,Unknown,delhi,,0,2015,9,technology,Seed,"500 Startups, Mato Peric & Others"
2015-09-28,Ola Cabs,Unknown,bengaluru,30000000.0,1,2015,9,technology,Private Equity,Didi Kuaidi
2015-09-29,Paytm,Unknown,delhi,680000000.0,1,2015,9,e-commerce,Private Equity,"Alibaba Group, Ant Financial"
2015-09-29,Inmobi,Unknown,bengaluru,100000000.0,1,2015,9,technology,Private Equity,Tennenbaum Capital Partners & Others
2015-09-29,Peppertap,Unknown,gurgaon,36000000.0,1,2015,9,others,Private Equity,"Sequoia India, Saif Partners."
2015-09-29,Hugefly,Unknown,pune,,0,2015,9,technology,Seed,Mayank Singhal And Others
2015-09-29,Brigge,Unknown,chennai,,0,2015,9,others,Seed,The Chennai Angels
2015-09-29,Zakoopi,Unknown,delhi,350000.0,1,2015,9,technology,Seed,Uniqorn Ventures
2015-09-29,LoanCircle,Unknown,bengaluru,,0,2015,9,e-commerce,Seed,"Zishaan Hayath, Rahul Khanna & Others"
2015-09-30,Infoworks,Unknown,bangalore / usa,5000000.0,1,2015,9,technology,Private Equity,"Nexus Venture Partners, Knoll Ventures And Others"
2015-09-30,RedDoorz,Unknown,noida,1000000.0,1,2015,9,technology,Seed,Jungle Ventures
2015-09-30,FirstTouch,Unknown,gurgaon,,0,2015,9,others,Seed,"Kunal Bahl, Rohit Bansal, Pranay Chulet, Naveen Tiwari, Amit Gupta, Mayank Singhal"
2015-09-30,Eywa Media,Unknown,bengaluru,1000000.0,1,2015,9,technology,Seed,"Ah! Ventures, Viktor Koenig Pe Fund, Mantra Ventures"
2015-08-01,Snapdeal,Unknown,delhi,500000000.0,1,2015,8,e-commerce,Private Equity,"Alibaba, Foxconn, Softbank"
2015-08-01,Ressy,Unknown,pune,400000.0,1,2015,8,food & beverage,Seed,Mohandas Pai & Others
2015-08-03,Cuelearn,Unknown,delhi,,0,2015,8,technology,Seed,Alok Mittal
2015-08-03,Connect India,Unknown,delhi,5000000.0,1,2015,8,logistics,Private Equity,Aavishkaar
2015-08-03,The Home Salon,Unknown,mumbai,,0,2015,8,consumer services,Seed,Venturenursery
2015-08-03,Jusride,Unknown,mumbai,,0,2015,8,others,Seed,"Alok Mittal, Zeeshan Hayat, Niraj Singh, Nikunj Jain, Anirudh Damani, Punit Goyal"
2015-08-03,Oyorooms,Unknown,delhi,100000000.0,1,2015,8,others,Private Equity,"Softbank Group, Greenoaks Capital, Sequoia Capital,\\Xc2\\Xa0 Lightspeed India"
2015-08-03,Glowship,Unknown,bengaluru,,0,2015,8,e-commerce,Seed,Infuse Ventures
2015-08-03,Wizrocket,Unknown,mumbai,9600000.0,1,2015,8,technology,Private Equity,"Sequoia Capital, Accel Partners"
2015-08-04,Pickingo,Unknown,delhi,1300000.0,1,2015,8,logistics,Private Equity,"Orios Venture Partners, Zishaan Hayath"
2015-08-05,Grex,Unknown,pune,650000.0,1,2015,8,technology,Seed,"Kunal Bajaj, Chandru Badrinarayanan"
2015-08-05,LetsTransport,Unknown,bengaluru,1300000.0,1,2015,8,logistics,Seed,"Rebright Partners, Ankush Nijhawan, Gaurav Bhatnagar, Manish Dhingra"
2015-08-05,Zo Rooms,Unknown,delhi,30000000.0,1,2015,8,others,Private Equity,"Tiger Global Management, Orios Venture Partners"
2015-08-05,Doormint,Unknown,mumbai,3000000.0,1,2015,8,consumer services,Private Equity,"Helion Venture Partners, Kalaari Capital"
2015-08-05,NightStay,Unknown,noida,500000.0,1,2015,8,others,Seed,"Bedrock Ventures, Rajesh Sawhney, Shailesh Singh"
2015-08-05,Zocalo,Unknown,delhi,,0,2015,8,others,Seed,"Sachin Bhatia, Rajesh Sawhney"
2015-08-05,Sunday Realty Solutions,Unknown,mumbai,785000.0,1,2015,8,technology,Seed,"Ramesh Jogani, Shailesh Viswanathan, Jay Srinivasan"
2015-08-06,Klozee,Unknown,bengaluru,,0,2015,8,others,Seed,Tracxn Labs
2015-08-06,Appvigil,Unknown,mumbai,500000.0,1,2015,8,technology,Seed,"Ravi Gururaj, Gaurav Sharma, Viswanath Ramachandran, Ripplewave"
2015-08-06,practo,Unknown,bengaluru,90000000.0,1,2015,8,others,Private Equity,"Sofina, Google Capital, Altimeter Capital, Sequoia Capital Global Equities, Yuri Milner, Sequoia Capital, Matrix Partners"
2015-08-06,LoudShout,Unknown,delhi,,0,2015,8,others,Seed,"Sanjay Sethi, Ravi Jaipuria & Others"
2015-08-06,Wetravelsolo,Unknown,delhi,,0,2015,8,technology,Seed,"Ccube Angels, Frontline Strategy"
2015-08-06,Ketto,Unknown,mumbai,700000.0,1,2015,8,technology,Seed,"Chennai Angels, Calcutta Angels, Ah! Ventures, Intellecap Impact Investment Network, Indus Age Partners, Singapore Angel Network, India Internet Fund, Letsventure"
2015-08-06,Ezetap,Unknown,bengaluru,25000000.0,1,2015,8,others,Private Equity,"Horizons Ventures, Capricorn Investment Group, Social+Capital, Helion Advisors, Berggruen Holdings"
2015-08-06,NDTV ecommerce venture,Unknown,mumbai,,0,2015,8,technology,Private Equity,"Inflexionpoint, Pramod Bhasin, Sixth Sense Ventures, Vindi Banga, Hiro Mashita"
2015-08-07,Carl\\xe2\\x80\\x99s Jr,Unknown,gurgaon,630000.0,1,2015,8,food & beverage,Seed,Youwecan Ventures
2015-08-07,EasyRewardz,Unknown,mumbai,500000.0,1,2015,8,others,Private Equity,"Wealth First, Ashneer Grover, Atul Phadnis"
2015-08-07,GIBSS,Unknown,mumbai,,0,2015,8,others,Private Equity,"Responsability Investments, Infuse Ventures"
2015-08-07,StoreMore.in,Unknown,noida,,0,2015,8,others,Seed,Bedrock Ventures
2015-08-07,iOrderFresh,Unknown,delhi,,0,2015,8,others,Seed,Best Foodworks
2015-08-10,MyTaxiIndia,Unknown,gurgaon,500000.0,1,2015,8,technology,Private Equity,"Nihon Kotsu,"
2015-08-10,eSadar,Unknown,delhi,80000.0,1,2015,8,e-commerce,Seed,"Neha Vats, Gaurav Vats"
2015-08-10,Actionable Analytics,Unknown,new delhi/ houston,,0,2015,8,technology,Seed,"B M Gupta, Vinod Singhal"
2015-08-10,MyPoolin,Unknown,delhi,250000.0,1,2015,8,others,Seed,Qprize From Qualcomm Ventures
2015-08-10,NearBuy (previously\\xc2\\xa0 groupon India),Unknown,delhi,16000000.0,1,2015,8,others,Private Equity,Sequoia Capital
2015-08-10,Inkmonk,Unknown,chennai,250000.0,1,2015,8,e-commerce,Seed,"Girish Mathrubootham, Phanindra Sama, Vikram Chachra, Others From Letsventure"
2015-08-10,ToneTag,Unknown,bengaluru,1000000.0,1,2015,8,technology,Private Equity,Reliance Capital Venture
2015-08-10,Grey Orange,Unknown,gurgaon,30000000.0,1,2015,8,others,Private Equity,Tiger Global Management
2015-08-11,Livspace,Unknown,bengaluru,8000000.0,1,2015,8,others,Private Equity,"Helion Ventures, Jungle Ventures & Bessemer Venture Partners"
2015-08-11,WOW! MOMO,Unknown,kolkata,1600000.0,1,2015,8,food & beverage,Seed,Indian Angel Network
2015-08-11,RainCan,Unknown,pune,100000.0,1,2015,8,technology,Seed,Ajeet Khurana & Others
2015-08-11,Allygrow Technologies,Unknown,mumbai,20000000.0,1,2015,8,consumer services,Private Equity,Zodius Technology Fund
2015-08-11,Infogain,Unknown,new delhi / us,63000000.0,1,2015,8,others,Private Equity,Chryscapital
2015-08-12,OneAssist,Unknown,mumbai,7500000.0,1,2015,8,others,Private Equity,"Sequoia Capital, Lightspeed Ventures"
2015-08-12,BigBasket,Unknown,bengaluru,50000000.0,1,2015,8,others,Private Equity,Bessemer Venture Partners
2015-08-12,Sheroes,Unknown,noida,770000.0,1,2015,8,others,Seed,"Quintillion Media, 500 Startups"
2015-08-12,Scripbox,Unknown,bengaluru,2500000.0,1,2015,8,technology,Private Equity,"Accel Partners, Deep Kalra, Rajesh Magow, Mohit Gupta, Shamik Sharma"
2015-08-13,etaout,Unknown,noida,500000.0,1,2015,8,technology,Seed,"Amit Ranjan, Vijay Shekhar Sharma, Kunal Bahl, Girish Mathrubootham &\\Xc2\\Xa0 Group Of Other Angel Investors"
2015-08-13,IFMR Holdings,Unknown,chennai,25000000.0,1,2015,8,technology,Private Equity,"Accion, Leapfrog Investments, Lok Capital"
2015-08-13,Massblurb,Unknown,mumbai,,0,2015,8,others,Seed,"Letsventure, Mumbai Angels"
2015-08-13,Agrostar,Unknown,pune,4000000.0,1,2015,8,others,Private Equity,Idg Ventures
2015-08-14,VoxWeb,Unknown,mumbai,100000.0,1,2015,8,others,Seed,Jitendra Gupta & Others
2015-08-14,Trukky,Unknown,ahmedabad,245000.0,1,2015,8,logistics,Seed,"Gujarat Based Angel Investors, Mmy Co-Founder"
2015-08-14,VanityCube,Unknown,delhi,,0,2015,8,consumer services,Seed,Group Of Angel Investors
2015-08-17,Edu4Share,Unknown,delhi,220000.0,1,2015,8,technology,Seed,Nalin Jain & Other Angel Investors
2015-08-17,YourStory,Unknown,mumbai,,0,2015,8,others,Seed,"Ratan Tata, Vani Kola, T V Mohandas Pai, Karthee Madasamay"
2015-08-17,Sampurnearth,Unknown,mumbai,160000.0,1,2015,8,others,Seed,"Intellecap Impact Investment Network, Family Office Fund"
2015-08-17,Orobind,Unknown,bengaluru,,0,2015,8,others,Private Equity,Existing & New Investors
2015-08-17,Fixy,Unknown,mumbai,,0,2015,8,consumer services,Seed,Venturenursery
2015-08-17,MSM Box,Unknown,delhi,,0,2015,8,technology,Seed,Rohit Goel
2015-08-17,ShadowFax,Unknown,gurgaon,310000.0,1,2015,8,consumer services,Seed,"Kunal Bahl, Rohit Bansal, Zishaan Hayath, Prashant Malik"
2015-08-17,Gadgets 360,Unknown,delhi,,0,2015,8,technology,Private Equity,One97 Communications
2015-08-18,Roposo,Unknown,gurgaon,15000000.0,1,2015,8,technology,Private Equity,Tiger Global
2015-08-18,IntelligenceNODE,Unknown,mumbai,4200000.0,1,2015,8,technology,Private Equity,"New Enterprise Associates, Orios Venture Partners"
2015-08-18,HyperVerge,Unknown,chennai,1000000.0,1,2015,8,others,Seed,"Nea, Milliways Ventures, Naya Ventures"
2015-08-18,Twyst,Unknown,gurgaon,,0,2015,8,technology,Seed,"Rohit Bhatia, Sunil Nikhar, Vaibhav Domkundwar, Siddharth Nautiyal"
2015-08-18,IDfy,Unknown,mumbai,,0,2015,8,technology,Private Equity,"Nea, Blume Ventures & Others"
2015-08-18,Zoojoo.be,Unknown,bengaluru,1000000.0,1,2015,8,others,Private Equity,Roundglass Partners
2015-08-19,Fashionove,Unknown,kolkata,,0,2015,8,technology,Seed,Umesh Yadav
2015-08-19,TimeSaverz,Unknown,mumbai,2400000.0,1,2015,8,consumer services,Private Equity,Unilazer Ventures
2015-08-19,Envoged,Unknown,mumbai,,0,2015,8,others,Seed,"Manish Dhingra, Ankush Nijhawa, Gaurav Bhatnagar"
2015-08-19,MebelKart,Unknown,bengaluru,20000000.0,1,2015,8,e-commerce,Private Equity,Askme
2015-08-20,LabsAdvisor,Unknown,delhi,156000.0,1,2015,8,e-commerce,Seed,Group Of Angel Investors
2015-08-20,Flatpebble,Unknown,hyderabad,600000.0,1,2015,8,e-commerce,Seed,Indian Angel Network
2015-08-20,Bluegape.com,Unknown,delhi,600000.0,1,2015,8,technology,Seed,"Ah! Ventures, Times Internet, Rudy Gopalakrishnan"
2015-08-21,ePoise,Unknown,bengaluru,500000.0,1,2015,8,technology,Seed,"Orios Venture Partners, Amit Ranjan & Others"
2015-08-24,Jolly Food Fellow,Unknown,ahmedabad,300000.0,1,2015,8,food & beverage,Seed,The 1947
2015-08-24,BookMeIn,Unknown,mumbai,400000.0,1,2015,8,consumer services,Seed,Ajmera Group Of Companies
2015-08-24,iZofy,Unknown,kolkata,,0,2015,8,technology,Seed,Prime Capital Markets Ltd
2015-08-24,rBus,Unknown,mumbai,,0,2015,8,technology,Seed,"India Quotient, Anupam Mittal & Others"
2015-08-25,Qyk App,Unknown,bengaluru,1000000.0,1,2015,8,consumer services,Private Equity,"Growx Ventures, Tracxn Labs, Powai Lake Ventures, And Sahil Barua"
2015-08-25,EazyDiner,Unknown,gurgaon,3000000.0,1,2015,8,food & beverage,Private Equity,"Dsg Consumer Partners, Saama Capital"
2015-08-25,RevX,Unknown,mumbai,4000000.0,1,2015,8,technology,Private Equity,"Norwest Venture Partners, Nexus Venture Partners, Helion Venture Partners, Draper Fisher Jurvetson, Peepul Capital"
2015-08-25,ICustomMadeIt,Unknown,pune,250000.0,1,2015,8,e-commerce,Seed,Group Of Angel Investors
2015-08-26,PickMyLaundry,Unknown,delhi,100000.0,1,2015,8,consumer services,Seed,Ghv Accelerator
2015-08-26,Belita,Unknown,mumbai,400000.0,1,2015,8,consumer services,Seed,"India Quotient, Letsventure Investors, Lead Angels"
2015-08-26,EzySolare,Unknown,ahmedabad,,0,2015,8,e-commerce,Seed,Infuse Ventures
2015-08-26,FoodTalkIndia,Unknown,gurgaon,500000.0,1,2015,8,food & beverage,Seed,Undisclosed
2015-08-27,InstaSafe,Unknown,bengaluru,,0,2015,8,technology,Seed,Group Of Investors
2015-08-27,Eazy Coach,Unknown,kolkata,,0,2015,8,e-commerce,Seed,Ravi Agarwal
2015-08-27,Djubo.com,Unknown,delhi,,0,2015,8,technology,Private Equity,Ibibo Group
2015-08-28,BetterButter.in,Unknown,delhi,,0,2015,8,technology,Seed,"Growx Ventures, Manish Singhal"
2015-08-28,Vyomo,Unknown,bengaluru,2000000.0,1,2015,8,e-commerce,Private Equity,Rocket Internet
2015-08-28,RollMafia,Unknown,pune,160000.0,1,2015,8,food & beverage,Seed,Equentia Natural Resources
2015-08-29,iamwire,Unknown,gurgaon,,0,2015,8,media & entertainment,Seed,"Li Tao, Li Jian, Draphant Consultants, Nitin Garg, Saurabh Jain, Mohit Agarwal"
2015-08-31,DropKaffe,Unknown,bengaluru,300000.0,1,2015,8,technology,Seed,"Manish Singhal, P39 Capital & Others"
2015-08-31,Reverie,Unknown,bengaluru,4000000.0,1,2015,8,technology,Private Equity,"Aspada Investment Advisors, Qualcomm Ventures"
2015-08-31,Infinite Analytics,Unknown,mumbai,,0,2015,8,technology,Private Equity,"Ratan Tata, Nikhil Vora & Others"
2015-07-01,Parcelled,Unknown,bengaluru,,0,2015,7,logistics,Seed,"Delhivery, Tracxn Labs"
2015-07-01,Retigence Technologies,Unknown,mumbai,,0,2015,7,consumer services,Private Equity,Omnivore Partners
2015-07-01,Cloudcherry Analytics,Unknown,chennai,1000000.0,1,2015,7,technology,Seed,"The Chennai Angels, Idg Ventures India"
,HandyHome,Unknown,mumbai,630000.0,1,,,consumer services,Seed,"Bessemer Ventures, Kae Capital"
2015-07-01,iDreamCareer,Unknown,delhi,,0,2015,7,technology,Seed,"Ah! Ventures, Vivek Joshi, Mohit Satyanand & Others"
2015-07-01,Ola Cabs,Unknown,bengaluru,,0,2015,7,others,Private Equity,Ratan Tata
2015-07-01,NxtGen,Unknown,bengaluru,13500000.0,1,2015,7,consumer services,Private Equity,"Ifc, Axon Partners, Intel Capital"
2015-07-02,BankBazaar,Unknown,chennai,60000000.0,1,2015,7,consumer services,Private Equity,"Amazon, Fidelity Growth Partners, Mousse Partners"
2015-07-02,Gozoomo,Unknown,bengaluru,5000000.0,1,2015,7,e-commerce,Private Equity,Saif Partners
2015-07-02,Zenatix,Unknown,gurgaon,161000.0,1,2015,7,technology,Seed,"Rajan Anandan, Kunal Bahl, Rohit Bansal, Rahul Khanna"
2015-07-03,CultureAlley,Unknown,jaipur,6500000.0,1,2015,7,others,Private Equity,Tiger Global
2015-07-03,Goqii,Unknown,mumbai,,0,2015,7,e-commerce,Private Equity,Vijay Shekhar Sharma
2015-07-03,Gingercrush,Unknown,ahmedabad,1000000.0,1,2015,7,technology,Seed,"Gokul Jaykrishna, Brand Capital"
2015-07-04,Elanic,Unknown,bengaluru,,0,2015,7,e-commerce,Seed,"Rebright Partners, Tracxn Labs, Aneesh Reddy"
2015-07-04,Stitchwood,Unknown,mumbai,395000.0,1,2015,7,e-commerce,Seed,"Powai Lake Ventures, Ajeet Khurana & Others"
2015-07-05,Urban Tailor,Unknown,bengaluru,,0,2015,7,consumer services,Seed,Group Of Angel Investors
2015-07-06,ConfirmtTkt,Unknown,bengaluru,,0,2015,7,others,Seed,Pravin Agarwala & Others
2015-07-06,Paper Boat,Unknown,gurgaon,30000000.0,1,2015,7,others,Private Equity,"Sofina, Hillhouse Capital"
2015-07-06,getNow,Unknown,nagpur,,0,2015,7,e-commerce,Seed,Atulya Mittal
2015-07-07,Wudstay,Unknown,gurgaon,3000000.0,1,2015,7,others,Private Equity,"Mangroves Capital Partners, Vikas Saxena"
2015-07-07,Liases Foras,Unknown,delhi,5000000.0,1,2015,7,real estate,Private Equity,Dmg Information Asia Pacific
2015-07-07,Eatlo,Unknown,bengaluru,,0,2015,7,food & beverage,Seed,"Powai Lake Ventures, Globeinvestor, Abhishekh Goyal"
2015-07-07,IndiaLends,Unknown,delhi,,0,2015,7,technology,Private Equity,"Dsg Consumer Partners, Siddharth Parekh"
2015-07-08,Quinto,Unknown,pune,,0,2015,7,food & beverage,Seed,Jaydeep Barman
2015-07-08,Saavn,Unknown,mumbai,100000000.0,1,2015,7,others,Private Equity,"Tiger Global Management, Bertelsmann India, Steadview Capital, Liberty Media, Mousse Partners, Quilvest"
2015-07-08,Flytxt,Unknown,mumbai / global,11000000.0,1,2015,7,technology,Private Equity,"Sunrise Capital Gmbh, Big Data Investments B.V"
2015-07-08,Axtria,Unknown,india / us,30000000.0,1,2015,7,technology,Private Equity,"Helion Venture Partners,Amarpreet Sawhney, Deshpande Foundation, Fred Khosravi, Richard S. Braddock"
2015-07-08,33Coupons,Unknown,kanpur,20000.0,1,2015,7,technology,Seed,Undisclosed
2015-07-08,Ampere,Unknown,coimbatore,,0,2015,7,others,Seed,Ratan Tata
2015-07-08,Hopping Chef,Unknown,mumbai,470000.0,1,2015,7,food & beverage,Seed,Mirah Hospitality
2015-07-08,Collectabillia,Unknown,bengaluru,7500000.0,1,2015,7,others,Private Equity,Accel Partners
2015-07-08,Lendingkart,Unknown,ahmedabad,10000000.0,1,2015,7,finance,Private Equity,"Saama Capital, Mayfield, Ashvin Chadha, Shailesh Mehta"
2015-07-08,Lybrate,Unknown,delhi,10200000.0,1,2015,7,healthcare,Private Equity,"Tiger Global Management, Ratan Tata, Nexus Venture Partners"
2015-07-08,Zoomcar,Unknown,bengaluru,11000000.0,1,2015,7,others,Private Equity,"Sequoia Capital, Empire Angels, Ngp"
2015-07-09,\\xc2\\xa0News in shorts,Unknown,\\xc2\\xa0noida,,0,2015,7,others,Private Equity,\\Xc2\\Xa0Tiger Global
2015-07-09,\\xc2\\xa0Bluestone,Unknown,\\xc2\\xa0bangalore,,0,2015,7,others,Private Equity,"\\Xc2\\Xa0Ivycap Ventures, Accel Partners, Dragoneer Investment Group"
2015-07-09,\\xc2\\xa0Shopsity,Unknown,\\xc2\\xa0gurgaon,,0,2015,7,others,Seed,"\\Xc2\\Xa0 Sandeep Aggarwal, Teruhide Sato"
2015-07-09,\\xc2\\xa0Notesgen,Unknown,\\xc2\\xa0new delhi,,0,2015,7,e-commerce,Seed,"\\Xc2\\Xa0Rajeev Saraf, Arvind Jha, R. Satya Narayanan"
,\\xc2\\xa0Infinity Assurance,Unknown,\\xc2\\xa0new delhi,,0,,,consumer services,Seed,\\Xc2\\Xa0Indian Angel Network
2015-07-10,\\xc2\\xa0Footprints Education,Unknown,\\xc2\\xa0gurgaon,,0,2015,7,others,Seed,"\\Xc2\\Xa0Letsventure, Kumar Bansal, Kshitij Jain"
2015-07-10,\\xc2\\xa0Loylty Rewards,Unknown,\\xc2\\xa0mumbai,,0,2015,7,others,Private Equity,\\Xc2\\Xa0Indianideas.Com
2015-07-13,\\xc2\\xa0Ameyo,Unknown,\\xc2\\xa0gurgaon,,0,2015,7,technology,Private Equity,\\Xc2\\Xa0Forum Synergies Pe Fund
2015-07-13,\\xc2\\xa0Mamagoto,Unknown,\\xc2\\xa0new delhi,,0,2015,7,food & beverage,Private Equity,\\Xc2\\Xa0Goldman Sachs
2015-07-13,\\xc2\\xa0Satvacart,Unknown,\\xc2\\xa0gurgaon,,0,2015,7,others,Seed,\\Xc2\\Xa0Palaash Ventures
2015-07-14,MySmartPrice,Unknown,hyderabad,10000000.0,1,2015,7,others,Private Equity,"Accel Partners, Helion Venture Partners"
2015-07-14,Zenify,Unknown,bengaluru,,0,2015,7,technology,Seed,Atul Jalan
2015-07-14,Boxmyspace,Unknown,mumbai,300000.0,1,2015,7,others,Seed,"Ritesh Veera, Singapore Angel Network, Orios Venture Partners,"
2015-07-14,HackerRank,Unknown,bengaluru,7500000.0,1,2015,7,technology,Private Equity,Hr Technology Fund
2015-07-14,WickedRide,Unknown,bengaluru,790000.0,1,2015,7,technology,Seed,Undisclosed
2015-07-14,WoWexpress,Unknown,mumbai,500000.0,1,2015,7,logistics,Seed,Tamarind Family Private Trust
2015-07-15,Oyo Rooms,Unknown,gurgaon,100000000.0,1,2015,7,others,Private Equity,"Softbank, Sequoia Capital"
2015-07-15,Mobikon,Unknown,pune,2300000.0,1,2015,7,food & beverage,Private Equity,Jungle Ventures
2015-07-15,InstaLively.com,Unknown,delhi,,0,2015,7,others,Seed,"Anupam Mittal, Anand Chandrasekaran, Uday Shankar, Chetan Bhagat"
2015-07-15,Roadrunnr,Unknown,bengaluru,11000000.0,1,2015,7,logistics,Private Equity,"Sequoia Capital, Nexus Venture Partners, Blume Ventures"
2015-07-16,Ketto,Unknown,mumbai,700000.0,1,2015,7,technology,Seed,"Pradyumna Dalmia, Sudhir Rao & Others"
2015-07-17,QuikWallet,Unknown,mumbai,1600000.0,1,2015,7,technology,Private Equity,Snow Leopard Technology Ventures
2015-07-17,Omnikart,Unknown,mumbai,100000.0,1,2015,7,others,Seed,"Sumit Gandhi, Manish Gandhi"
2015-07-20,Zo Rooms,Unknown,delhi,15000000.0,1,2015,7,others,Private Equity,"Tiger Global, Orios Venture Partners."
2015-07-20,Innoviti,Unknown,bengaluru,4850000.0,1,2015,7,technology,Private Equity,"Catamaran Ventures, New India Investment Corporation"
2015-07-21,ZenRadius,Unknown,bengaluru,,0,2015,7,technology,Seed,"Tracxn Labs, Deepak Singh"
2015-07-21,Joy by nature,Unknown,delhi,1000000.0,1,2015,7,food & beverage,Private Equity,"Mumbai Angels, Vriddhi Fund, Others"
2015-07-22,Iqlect,Unknown,bengaluru,2000000.0,1,2015,7,technology,Private Equity,Exfinity Venture Partners
2015-07-22,deGustibus,Unknown,mumbai,30000000.0,1,2015,7,food & beverage,Private Equity,India Value Fund Advisors
2015-07-23,Nestaway,Unknown,bengaluru,12750000.0,1,2015,7,others,Private Equity,"Flipkart, Tiger Global"
2015-07-23,Mswipe,Unknown,unknown,25000000.0,1,2015,7,others,Private Equity,"Falcon Edge Capital, Meru Capital, Ola, Matrix Partners, Dsg Consumer Partners, Axis Bank"
